DOC_CD,DOC_DEPT_CD,DOC_ID,DOC_VERS_NO,DOC_DSCR,CONTRACT_SYNOPSIS,CONTRACT_CONTACT_NM,CONTRACT_CONTACT_VOICE_PH_NO,CONTRACT_CONTACT_EMAIL_AD,MA_PRCH_LMT_AM,MA_ITD_ORD_AM,MA_DO_RFED_AM,EFBGN_DT,EFEND_DT,GNRC_PO_RPT_1,RPT_DSCR,BRD_AWD_DT,BRD_AWD_NO,CAT_DSCR,DOC_VEND_LN_NO,VEND_CUST_CD,LGL_NM,ALIAS_NM,SO_DOC_CD,SO_DOC_DEPT_CD,SO_DOC_ID,TODAY,ROW_KEY
MA,8100,NA190000214,1,"GREASE TRAP & GRIT TRAP CLEANING, MAINT & REPAIR SERVICES",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,50000,0,0,08/20/2019,02/19/2020,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,VC0000101827,SOUTHWASTE DISPOSAL LLC,N/A,IFB,8100,SLW1024,09/23/2019,MA8100NA1900002141VC0000101827
MA,8100,NR160000005,10,PARKING MANAGEMENT AND SHUTTLE SERVICES FOR ABIA,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,52722784,33977275.87,30162998.84,06/16/2016,06/15/2021,10,Competitive Acquisition,06/18/0016,13,Non-Professional Services,1,APC0265250,SP PLUS CORPORATION,SP+,RFP,8100,PAX0127,09/23/2019,MA8100NR16000000510APC0265250
MA,8200,GA190000073,1,"NEW SOLICITATION: ELECTRICAL SUPPLIES, CUSTOM WIRE AND CABLE",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,300000,47348.35,0,08/30/2019,08/29/2021,10,Competitive Acquisition,,ADMIN,Commodities (Goods),1,V00000948938,GEHR POWER SYSTEMS,N/A,IFB,8200,PAT1017,09/23/2019,MA8200GA1900000731V00000948938
MA,8200,NA180000038,1,MOBILITY SCOOTERS LEASE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,15000,13125,12500,01/01/2018,12/31/2019,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000912416,"SCOOTERBUG, INC.",N/A,RFQ,8200,MMO0404,09/23/2019,MA8200NA1800000381V00000912416
MA,8200,NA190000063,2,LOCKSMITH SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,356000,130295.84,64800.71,02/15/2019,02/14/2021,10,Competitive Acquisition,02/02/0019,24,Non-Professional Services,1,V00000956926,HEATH GALLON,AUSTIN MOBILE LOCKSMITH LLC,IFB,8200,GLB1009,09/23/2019,MA8200NA1900000632V00000956926
MA,8200,NA190000087,2,BOTTLED DRINKING WATER AND CUP DELIVERY SERVICE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,245150,47846.72,12920.1,05/15/2019,05/15/2021,10,Competitive Acquisition,05/11/0019,13,Non-Professional Services,1,OZA7117485,NESTLE WATERS NORTH AMERICA INC,READY REFRESH BY NESTLE,IFB,8200,SBR1000,09/23/2019,MA8200NA1900000872OZA7117485
MA,8200,NA190000091,2,ORGANIC WASTE HAULING AND COMPOSTING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,58000,17125,6700,02/28/2019,02/27/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000909850,"CENTRAL WASTE & RECYCLING, INC.",N/A,IFB,8200,SLW1014,09/23/2019,MA8200NA1900000912V00000909850
MA,8200,NA190000091,2,ORGANIC WASTE HAULING AND COMPOSTING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,58000,17125,6700,02/28/2019,02/27/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,2,V00000960745,"CENTRAL WASTE AND RECYCLING, LLC",N/A,IFB,8200,SLW1014,09/23/2019,MA8200NA1900000912V00000960745
MA,8200,NA190000097,1,COMMERCIAL LINEN LAUNDRY SYSTEMS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,8605,5500,689.15,03/08/2019,03/07/2020,10,Competitive Acquisition,03/10/0019,ADMIN,Non-Professional Services,1,V00000942454,DONALD WARD,AUSTIN LAUNDRY SYSTEMS,IFB,8200,DCM1000,09/23/2019,MA8200NA1900000971V00000942454
MA,8200,NA190000120,1,INTERIOR AND EXTERIOR WINDOW WASHING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,261000,9900,0,07/12/2019,07/11/2021,10,Competitive Acquisition,05/25/0019,23,Non-Professional Services,1,VS0000010076,YOSAN INC,INTERNATIONAL BUILDING SERVICES,IFB,8200,LNH1002,09/23/2019,MA8200NA1900001201VS0000010076
MA,8200,NA190000160,2,GENERAL CONTRACTOR SERVICES FOR EXPOS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,120000,0,0,06/26/2019,06/25/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000952041,"CONVENTION EXPO MANAGEMENT SERVICES, LLC",CEMS,RFP,8200,SMW3000,09/23/2019,MA8200NA1900001602V00000952041
MA,8200,NA190000205,1,INDOOR AIR QUALITY TESTING SERVICES FOR ACCD,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,60000,0,0,08/19/2019,08/18/2022,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000945870,"VISION BUILDING ENERGY EFFICIENCY, LLC",BEE,IFB,8200,SLW1027,09/23/2019,MA8200NA1900002051V00000945870
MA,8200,NA190000219,1,KITCHEN HOOD CLEANING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,130750,500,0,08/21/2019,08/20/2021,10,Competitive Acquisition,08/10/0019,59,Non-Professional Services,1,V00000957291,BOSS SYSTEMS LLC,HOOD BOSS,IFB,8200,SSC1005,09/23/2019,MA8200NA1900002191V00000957291
MA,8200,PA190000051,1,AUDITING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,60000,0,0,08/07/2019,08/06/2020,10,Competitive Acquisition,,ADMIN,Professional Services,1,VS0000023550,MCCONNELL & JONES LLP,N/A,RFQS,8200,LNH4001,09/23/2019,MA8200PA1900000511VS0000023550
MA,8300,GA190000045,1,AQUEOUS FILM FORMING FOAM (ARFF),,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,41500,0,0,06/09/2019,06/08/2020,10,Competitive Acquisition,,ADMIN,Commodities (Goods),1,V00000929555,JETS FIRE & SAFETY,DELTA INDUSTRIAL SERVICE & SUPPLY,IFB,8300,BRS1000,09/23/2019,MA8300GA1900000451V00000929555
MA,8300,NA190000144,1,BUNKER GEAR CLEANING AND REPAIR SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,828900,120000,20816.21,07/01/2019,06/30/2022,10,Competitive Acquisition,06/21/0019,54,Non-Professional Services,1,VS0000013956,GEAR CLEANING SOLUTIONS LLC,N/A,RFP,8300,CRR3003,09/23/2019,MA8300NA1900001441VS0000013956
MA,8500,NA180000191,2,GROUNDS AND IRRIGATION MAINTENANCE AND REPAIR SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,300000,113030,53637.84,09/20/2018,09/19/2021,10,Competitive Acquisition,09/22/0018,43,Non-Professional Services,1,VS0000036304,GREAT WESTERN MANAGED SERVICES CORPORATION,GWC,IFB,8500,JRD1001,09/23/2019,MA8500NA1800001912VS0000036304
MA,8500,NA190000129,1,UPHOLSTERY CLEANING SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,139587,15000,4965,04/23/2019,04/22/2022,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000956726,K&M STEAM CLEANING INC.,N/A,IFB,5800,SMW1001,09/23/2019,MA8500NA1900001291V00000956726
MA,8500,NA190000147,1,"BOOKS (ACQUISITIONS, CATALOGING AND PROCESSING)",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2920000,4095.29,773.69,06/14/2019,06/14/2024,10,Competitive Acquisition,,ADMIN,Non-Professional Services,3,V00000947185,"BAKER & TAYLOR, LLC",BAKER & TAYLOR AKA BTAC ACQUISITION GROUP,IFB,8500,LGB1000,09/23/2019,MA8500NA1900001471V00000947185
MA,8500,NA190000147,1,"BOOKS (ACQUISITIONS, CATALOGING AND PROCESSING)",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2920000,4095.29,773.69,06/14/2019,06/14/2024,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000948298,INGRAM INDUSTRIES INC.,INGRAM LIBRARY SERVICES LLC,IFB,8500,LGB1000,09/23/2019,MA8500NA1900001471V00000948298
MA,8500,NA190000147,1,"BOOKS (ACQUISITIONS, CATALOGING AND PROCESSING)",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,2920000,4095.29,773.69,06/14/2019,06/14/2024,10,Competitive Acquisition,,ADMIN,Non-Professional Services,2,V00000957948,WALDORF PUBLISHING LLC,WALDORF PUBLISHING,IFB,8500,LGB1000,09/23/2019,MA8500NA1900001471V00000957948
MA,8500,NA190000151,1,WOODEN FURNITURE REFINISHING,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,83625,7700,0,06/04/2019,06/03/2022,10,Competitive Acquisition,06/06/0019,ADMIN,Non-Professional Services,1,V00000958329,AMANDA LEEANN BROWN,SPRUCE,IFB,8500,DCM1005,09/23/2019,MA8500NA1900001511V00000958329
MA,8600,NA180000089,2,HOT DIP GALVANIZING STEEL SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,20000,3421.5,1531.5,03/28/2018,03/27/2020,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,NEW7125525,"VALMONT INDUSTRIES, INC.",VALMONT TEXAS GALVANIZING,RFQ,8600,CRR0003,09/23/2019,MA8600NA1800000892NEW7125525
MA,8600,NA190000082,1,CEMETERY SPOILS REMOVAL SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,60000,59850,21000,03/19/2019,03/18/2020,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,MEL8302760,MELENDREZ TRUCKING LLC,N/A,IFB,8600,SLW1016,09/23/2019,MA8600NA1900000821MEL8302760
MA,8600,NA190000084,1,MASTER PLANNING SERVICES FOR JOHN TREVINO JR. METRO PARK,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,430150,430150,231210.34,02/22/2019,02/21/2021,10,Competitive Acquisition,02/23/0019,24,Non-Professional Services,1,V00000938161,GUSTAFSON GUTHRIE NICHOL,N/A,RFP,8600,GLB3000,09/23/2019,MA8600NA1900000841V00000938161
MA,8600,NA190000106,1,CEMETERY MONUMENT SETTING,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,10000,0,0,06/11/2019,06/10/2020,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000959652,KRUEGER MONUMENTS WORKS LLC,N/A,IFB,8600,SBR1001,09/23/2019,MA8600NA1900001061V00000959652
MA,8600,NA190000216,2,TURFGRASS (SOD AND SPRIGS) INSTALLATION AND DELIVERY,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,586000,0,0,08/24/2019,08/23/2021,10,Competitive Acquisition,08/24/0019,47,Non-Professional Services,1,BAR8321289,MONDO GARDENS,THOMAS TURFGRASS,IFB,8600,SSC1004,09/23/2019,MA8600NA1900002162BAR8321289
MA,8600,NN190000001,1,YOUTH ENVIRONMENTAL STEWARDSHIP PROGRAM,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,1500000,300741.39,173568,10/09/2018,10/08/2021,10,Competitive Acquisition,10/06/0018,19,Non-Professional Services,1,AME0198500,AMERICAN YOUTHWORKS,N/A,RFP,8600,JRD3002,09/23/2019,MA8600NN1900000011AME0198500
MA,8600,NR190000005,1,MANAGEMENT AND OPERATION OF BUTLER PITCH & PUTT GOLF COURSE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,0.01,0,0,07/10/2019,07/09/2029,10,Competitive Acquisition,06/22/0019,69,Non-Professional Services,1,V00000959979,PECAN GROVE GOLF PARTNERS,N/A,RFP,8600,CRR3004,09/23/2019,MA8600NR1900000051V00000959979
MA,8700,GA180000057,5,BARCODE LABELS & RIBBONS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,30000,11808,8856,06/18/2018,06/17/2021,10,Competitive Acquisition,,ADMIN,Commodities (Goods),1,V00000911635,BARCODE LABEL CONSULTANTS LLC,BARCODE LABEL CONSULTANTS,RFQ,8700,CRR2000,09/23/2019,MA8700GA1800000575V00000911635
MA,8700,GA180000057,5,BARCODE LABELS & RIBBONS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,30000,11808,8856,06/18/2018,06/17/2021,10,Competitive Acquisition,,ADMIN,Commodities (Goods),2,V00000952979,"MSA SYSTEMS, INC",N/A,RFQ,8700,CRR2000,09/23/2019,MA8700GA1800000575V00000952979
MA,8700,GA190000033,2,COASTAL AND ALFALFA FOR APD MOUNTED PATROL,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,52800,24900,10015,03/06/2019,03/05/2020,10,Competitive Acquisition,,ADMIN,Commodities (Goods),1,GEO7141565,SAGELINE INC,GEORGETOWN FARM SUPPLY,IFB,8700,DTB1002,09/23/2019,MA8700GA1900000332GEO7141565
MA,8700,GA190000065,2,FORENSICS AND DNA SUPPLIES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,34000,0,0,08/28/2019,08/27/2020,10,Competitive Acquisition,08/30/0019,ADMIN,Commodities (Goods),1,PRO8301236,PROMEGA CORP,PROMEGA,IFB,8700,BRS1007REBID,09/23/2019,MA8700GA1900000652PRO8301236
MA,8700,NA180000143,2,PRISONER TRANSPORTATION SERVICES FOR APD,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,75000,9862,5862,09/14/2018,09/13/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000936461,"GLOBAL PRISONER SERVICES, LLC",TEXAS PRISONER TRANSPORTATION SERVICES,IFB,8700,MMO1003,09/23/2019,MA8700NA1800001432V00000936461
MA,8700,NA190000007,4,REFRIGERATOR AND FREEZER PM AND REPAIRS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,120000,33462.68,14094.15,10/09/2018,10/08/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000907080,NORFOXX REFRIGERATION INC.,NORFOXX REFRIGERATION,IFB,8700,MHJ1003,09/23/2019,MA8700NA1900000074V00000907080
MA,8700,NA190000007,4,REFRIGERATOR AND FREEZER PM AND REPAIRS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,120000,33462.68,14094.15,10/09/2018,10/08/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,2,V00000962399,CLIMATE PROS LLC,N/A,IFB,8700,MHJ1003,09/23/2019,MA8700NA1900000074V00000962399
MA,8700,NA190000107,1,DEIONIZED WATER SYSTEM PREVENTATIVE MAINTENANCE & REPAIR,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,40000,13971,5513.72,05/01/2019,04/30/2021,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000919724,EWT HOLDINGS III CORP,EVOQUA WATER TECHNOLOGIES LLC,IFB,8700,PAT1008REBID,09/23/2019,MA8700NA1900001071V00000919724
MA,9100,GA190000046,1,HEMOCUE CUVETTES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,60480,0,0,05/07/2019,05/06/2022,10,Competitive Acquisition,,ADMIN,Commodities (Goods),1,V00000955146,RADIOMETER INC,"HEMOCUE AMERICA, A DIVISION OF RADIOMETER INC.",IFB,9100,JRH1018,09/23/2019,MA9100GA1900000461V00000955146
MA,9100,NA190000111,3,TOBACCO PREVENTION AND CHRONIC DISEASE MEDIA INITIATIVE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,257000,257000,40093.98,05/09/2019,05/08/2020,10,Competitive Acquisition,05/11/0019,15,Non-Professional Services,1,LBJ6121890,EMMIS AUSTIN RADIO BROADCASTING COMPANY L P,EMMIS AUSTIN RADIO OR INCITE,RFP,9100,LNH3005,09/23/2019,MA9100NA1900001113LBJ6121890
MA,9100,NA190000230,1,TO INITIATE A COMPETITIVE RFP CONTRACT FOR HEALTHY FOOD,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,60000,0,0,09/11/2019,09/10/2020,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,AUS6000830,SUSTAINABLE FOOD CENTER,N/A,RFP,9100,SBR3001,09/23/2019,MA9100NA1900002301AUS6000830
MA,9100,NG190000034,1,MOBILE PRODUCE MARKET SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,186000,0,0,10/01/2019,09/30/2020,10,Competitive Acquisition,08/24/0019,55,Non-Professional Services,1,V00000920900,FARMSHARE AUSTIN,N/A,RFP,9100,JRH3004,09/23/2019,MA9100NG1900000341V00000920900
MA,9100,NN180000012,2,HEALTHY FOOD RETAIL INITIATIVE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,58000,52109.12,35557.72,10/01/2018,09/30/2019,10,Competitive Acquisition,,ADMIN,Non-Professional Services,1,V00000955558,GO AUSTIN/VAMOS AUSTIN,GAVA,RFP,9100,JRH0117,09/23/2019,MA9100NN1800000122V00000955558
MA,9200,NA180000154,1,"MICROCHIPS, SCANNERS, AND ONLINE DATABASE",,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,127500,68000,67875,09/27/2018,09/26/2020,10,Competitive Acquisition,09/22/0018,38,Non-Professional Services,1,V00000904672,PETHEALTH SERVICES USA INC,24PETWATCH,IFB,9200,EAL1001,09/23/2019,MA9200NA1800001541V00000904672
MA,9300,GA170000056,2,EMERGENCY PATIENT TRANSPORT EQUIPMENT,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,1500000,425002.7,425002.7,09/30/2017,09/29/2020,10,Competitive Acquisition,08/19/0017,34,Commodities (Goods),1,STR7054065,STRYKER CORP,STRYKER SALES CORPORATION,IFB,9300,EAD0255,09/23/2019,MA9300GA1700000562STR7054065
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),2,BOU8303524,BOUND TREE MEDICAL L L C,N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754BOU8303524
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),1,HEN8311513,HENRY SCHEIN INC,N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754HEN8311513
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),5,LIF8309028,LIFE-ASSIST INC,N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754LIF8309028
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),7,QUA8319350,QUADMED INC,N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754QUA8319350
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),8,SOU4319250,SOUTHERN SAFETY SALES INC,N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754SOU4319250
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),3,V00000911015,"DERRAH MORRISON ENTERPRISES, LLC","DME, LLC",IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754V00000911015
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),6,V00000929789,"NASHVILLE MEDICAL& EMS PRODUCTS, INC",NASHVILLE EMS SUPPLY,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754V00000929789
MA,9300,GA180000075,4,EMS MEDICAL SUPPLIES AND SERVICES,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9930000,656849.29,510516.87,04/12/2019,04/11/2022,10,Competitive Acquisition,03/30/0019,28,Commodities (Goods),4,V00000959433,"CONCORDANCE HEALTHCARE SOLUTIONS, LLC",N/A,IFB,9300,EAD0262,09/23/2019,MA9300GA1800000754V00000959433
MA,9300,NS190000009,2,HEALTHCARE REVENUE MANAGEMENT CLEARINGHOUSE SERVICE,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,950000,125000,100673.85,12/20/2018,12/19/2023,10,Competitive Acquisition,12/22/0018,29,Non-Professional Services,1,V00000910020,ZIRMED INC.,N/A,RFP,5600,PAX0145,09/23/2019,MA9300NS1900000092V00000910020
CT,4400,19092000887,1,UPDATE HAZARD MITIGATION PLAN,,Central Purchasing Office Receptionist,5129742500,purchinfo@austintexas.gov,50000,50000,0,09/20/2019,,10,Competitive Acquisition,09/22/0019,,Non-Professional Services,1,HZO8309852,H2O PARTNERS INC,H2O PARTNERS,RFQ,4400,BRS2000,09/23/2019,CT4400190920008871HZO8309852
CT,5600,19092000886,1,ELECTRONIC HEALTH RECORDS,,Central Purchasing Office Receptionist,5129742500,purchinfo@austintexas.gov,32911.7,32911.7,0,09/20/2019,,10,Competitive Acquisition,,,Commodities (Goods),1,V00000963320,"FWT HOLDINGS, LLC","FAIRWARNING SERVICES, LLC",RFP,5600,GAZ3001,09/23/2019,CT5600190920008861V00000963320
CT,6100,18052500468,5,DOVE SPRINGS RECREATION CENTER EXPANSION - REBID,,Contract and Land Management Department,unknown,unknown,1793988.71,1793988.71,1094928.68,06/19/2018,,10,Competitive Acquisition,05/12/0018,009,Construction,1,ASD7048240,ASD CONSULTANTS INC,N/A,IFB,6100,CLMC640A,09/23/2019,CT6100180525004685ASD7048240
CT,6100,18072700599,5,RENOVATION OF WILL HAMPTON BRANCH LIBRARY AT OAK HILL-REBID,,Contract and Land Management Department,unknown,unknown,878194.76,878194.76,821480,08/06/2018,,10,Competitive Acquisition,06/30/0018,6,Construction,1,V00000942206,"HARLEY BLACKBURN HOLDINGS, LLC",HB CONSTRUCTION OR HB X FACTOR INTERIORS,IFB,6100,CLMC684A,09/23/2019,CT6100180727005995V00000942206
CT,6100,19010800175,4,PLEASANT HILL BRANCH LIBRARY ROOF REPLACEMENT & HVA/C UPGRAD,,Contract and Land Management Department,unknown,unknown,678125.14,678125.14,275417.35,01/11/2019,,10,Competitive Acquisition,12/15/0018,007,Construction,1,V00000915343,MAJESTIC SERVICES INC,N/A,IFB,6100,CLMC646A,09/23/2019,CT6100190108001754V00000915343
CT,6100,19050900433,3,5TH ST. GARAGE TENANT FINISH OUT,,Contract and Land Management Department,unknown,unknown,542200.54,542200.54,37459.45,05/15/2019,,10,Competitive Acquisition,04/27/0019,7,Construction,1,V00000915343,MAJESTIC SERVICES INC,N/A,IFB,6100,CLMC735,09/23/2019,CT6100190509004333V00000915343
CT,6300,19091600860,1,RAINWATER CISTERN INSTALLATION AT REILLY ELEMENTARY SCHOOL,,Central Purchasing Office Receptionist,5129742500,purchinfo@austintexas.gov,83500,83500,0,09/16/2019,,10,Competitive Acquisition,08/10/0019,52,Commodities (Goods),1,VS0000020142,INNOVATIVE WATER SOLUTIONS LLC,INNOVATIVE WATER SOLUTIONS,IFB,6300,PAT1015,09/23/2019,CT6300190916008601VS0000020142
CT,8700,19073000663,1,THERMAL IMAGING SENSOR SYSTEM FOR AIRCRAFT OPERATIONS,,Central Purchasing Office Receptionist,5129742500,purchinfo@austintexas.gov,403389,403389,0,09/20/2019,,10,Competitive Acquisition,09/21/0019,50,Commodities (Goods),1,V00000958291,"WESCAM USA, INC.",N/A,IFB,8700,BRS1001REBID,09/23/2019,CT8700190730006631V00000958291
MA,2200,GA190000004,2,FIRE SERVICE WATER METERS,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,610000,120505.97,64887.83,11/06/2018,11/05/2020,10,Competitive Acquisition,11/03/0018,17,Commodities (Goods),1,VS0000004785,THIRKETTLE CORPORATION,AQUA-METRIC SALES COMPANY,IFB,2200,GLB1007,09/23/2019,MA2200GA1900000042VS0000004785
MA,4400,PA190000063,1,APD AUDIT REPORTED SEXUAL ASSAULT COMPREHENSIVE EVALUATION,,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,762051.08,0,0,09/19/2019,02/28/2022,10,Competitive Acquisition,09/21/0019,64,Professional Services,1,POL3713750,POLICE EXECUTIVE RESEARCH FORUM,PERF,RFQS,4400,EAD4002,09/23/2019,MA4400PA1900000631POL3713750
